"","rhoI","rI","beta1","beta2","hosp.noint","comm.noint"
"161",1.84210526315789,1,0.0552477652232928,0.0112851732011029,0.0339999901366476,0.0150000004497485
"162",1.84210526315789,1.10526315789474,0.0339922442555652,0.0113640970603861,0.0339999890882982,0.014999997864296
"163",1.84210526315789,1.21052631578947,0.0162038732993101,0.0114302618051265,0.0340000061725196,0.0150000007781878
"164",1.84210526315789,1.31578947368421,0.00105386140019099,0.0114867320099911,0.0340000062141782,0.0149999978897965
"165",1.84210526315789,1.42105263157895,3.09220407099556e-10,0.0114653733057433,0.0343451956591851,0.0141828152414427
"166",1.84210526315789,1.52631578947368,3.14047420199699e-11,0.0114409994198331,0.034639387879971,0.013384324953016
"167",1.84210526315789,1.63157894736842,1.42897810998062e-10,0.0114193572554473,0.0348700585168011,0.0126645277492285
"168",1.84210526315789,1.73684210526316,1.94623731726023e-09,0.0114000913824823,0.0350504105507101,0.012013573648907
"169",1.84210526315789,1.84210526315789,9.27413315520756e-10,0.0113829207874316,0.0351927476137295,0.0114236445843863
"170",1.84210526315789,1.94736842105263,8.55309639014815e-10,0.0113675623447444,0.0353032870934835,0.010886750359274
"171",1.84210526315789,2.05263157894737,1.73365542569109e-10,0.011353813954551,0.0353903383280167,0.0103971973799794
"172",1.84210526315789,2.15789473684211,4.49218847767224e-10,0.0113414740403101,0.035458026423294,0.00994923057599514
"173",1.84210526315789,2.26315789473684,1.67550796429628e-10,0.0113303816515364,0.0355107622922416,0.00953825732755004
"174",1.84210526315789,2.36842105263158,4.60507448151721e-09,0.0113203765472987,0.0355497080663765,0.00915965280515436
"175",1.84210526315789,2.47368421052632,1.50860834128981e-08,0.0113113638887757,0.0355804194040915,0.00881070144291391
"176",1.84210526315789,2.57894736842105,1.75445124067657e-09,0.0113032058672678,0.0356012659271136,0.00848738515937411
"177",1.84210526315789,2.68421052631579,8.02129159475914e-10,0.0112958112669303,0.0356138042786021,0.00818705662914883
"178",1.84210526315789,2.78947368421053,3.176892660082e-10,0.0112891443052386,0.0356249497699875,0.00790870199847265
"179",1.84210526315789,2.89473684210526,1.36904192649372e-09,0.0112830725886064,0.0356277474557208,0.00764840286252648
"180",1.84210526315789,3,3.51127285708579e-07,0.0112776325030126,0.0356368727794405,0.00740737828836939
"181",1.94736842105263,1,0.0448516560018539,0.0113237542636565,0.0340000056208206,0.0149999975648959
"182",1.94736842105263,1.10526315789474,0.0235883556835828,0.0114027801639841,0.0339999981138458,0.0149999978029569
"183",1.94736842105263,1.21052631578947,0.00578006435031717,0.0114691010288445,0.033999994334277,0.0150000023248564
"184",1.94736842105263,1.31578947368421,4.80105266171897e-09,0.0114718742112692,0.0342605099767183,0.0143940083593477
"185",1.94736842105263,1.42105263157895,4.40082340812947e-10,0.0114452857709123,0.0345904719709891,0.0135257513003211
"186",1.94736842105263,1.52631578947368,3.15195388022186e-10,0.0114218484525438,0.0348447509424365,0.0127481324008857
"187",1.94736842105263,1.63157894736842,7.93234146552918e-12,0.0114011447599066,0.0350410595387875,0.012049625986622
"188",1.94736842105263,1.73684210526316,1.50279087185424e-09,0.011382824623481,0.0351937622081349,0.0114204965187185
"189",1.94736842105263,1.84210526315789,3.59238065957047e-09,0.0113665425655635,0.0353098507034857,0.0108509844668208
"190",1.94736842105263,1.94736842105263,2.24248019555455e-10,0.0113520676422292,0.0354000852969838,0.0103345989695642
"191",1.94736842105263,2.05263157894737,4.94836638220495e-11,0.0113391643425154,0.035469609130341,0.00986462164849454
"192",1.94736842105263,2.15789473684211,1.99054677349856e-10,0.0113276237717,0.0355213781944974,0.00943506274946121
"193",1.94736842105263,2.26315789473684,6.69599758432616e-10,0.0113172851513997,0.0355592841906434,0.0090412980730512
"194",1.94736842105263,2.36842105263158,5.19174343459489e-08,0.0113080257817184,0.035588329149809,0.00867981164013565
"195",1.94736842105263,2.47368421052632,3.60796472684922e-09,0.0112997003329137,0.0356078367314129,0.00834634290549432
"196",1.94736842105263,2.57894736842105,9.50150484503266e-12,0.0112922074591836,0.0356199900330843,0.00803796609929106
"197",1.94736842105263,2.68421052631579,3.94901701404461e-08,0.011285471363746,0.0356281585798883,0.00775249431950274
"198",1.94736842105263,2.78947368421053,1.38816357068523e-05,0.0112799296262963,0.0357232128013335,0.00750602192126935
"199",1.94736842105263,2.89473684210526,2.59702680122637e-07,0.0112738815990679,0.0356252783153221,0.00723879522064153
"200",1.94736842105263,3,1.87414620464864e-09,0.0112689557583622,0.0356231572263171,0.00700840522324514
"201",2.05263157894737,1,0.0345215236728874,0.0113621281726333,0.0340000073702575,0.0150000144005035
"202",2.05263157894737,1.10526315789474,0.013248737932468,0.0114412691228956,0.0339999784202958,0.0149999987694912
"203",2.05263157894737,1.21052631578947,2.8497542815455e-08,0.0114819386319159,0.0341239486434043,0.014719457750253
"204",2.05263157894737,1.31578947368421,2.75870239918946e-10,0.0114526083983988,0.0345038316406429,0.0137663705292653
"205",2.05263157894737,1.42105263157895,1.33538259712133e-09,0.0114269519173003,0.0347917958893379,0.0129187220218107
"206",2.05263157894737,1.52631578947368,3.30177148708062e-10,0.0114044643629845,0.035010951008551,0.0121626305739438
"207",2.05263157894737,1.63157894736842,3.95992596997886e-10,0.0113847015750157,0.0351777992134655,0.0114857355298001
"208",2.05263157894737,1.73684210526316,5.14680266107855e-12,0.0113672930569758,0.0353053402098548,0.0108776557458331
"209",2.05263157894737,1.84210526315789,1.7875434521224e-09,0.0113519024449494,0.0354012661539658,0.0103288535498274
"210",2.05263157894737,1.94736842105263,3.435908864523e-08,0.0113382663251184,0.0354731389834894,0.00983184115013769
"211",2.05263157894737,2.05263157894737,3.33449843560057e-10,0.0113261661579585,0.0355272661862176,0.00938036286408857
"212",2.05263157894737,2.15789473684211,2.38765437918251e-10,0.0113153911167493,0.0355659625963713,0.0089683544865858
"213",2.05263157894737,2.26315789473684,3.05462462474222e-09,0.0113057858493337,0.0355933116610081,0.00859132950548562
"214",2.05263157894737,2.36842105263158,4.39206266958289e-08,0.0112972078609292,0.0356115316956391,0.00824516048921669
"215",2.05263157894737,2.47368421052632,2.37158600321232e-08,0.0112895426124568,0.0356230918495959,0.00792649273200647
"216",2.05263157894737,2.57894736842105,6.50536295664044e-09,0.0112826790755502,0.0356285497502715,0.00763209114124731
"217",2.05263157894737,2.68421052631579,2.79548182045904e-09,0.0112765177543292,0.035627520328296,0.00735902894170228
"218",2.05263157894737,2.78947368421053,1.40641252796275e-09,0.0112710078453451,0.0356245391703139,0.00710583133303306
"219",2.05263157894737,2.89473684210526,2.50045253579767e-09,0.0112660763968549,0.0356196206064795,0.00687034922241317
"220",2.05263157894737,3,1.56332966824025e-10,0.0112616456634428,0.0356103088328924,0.00665025770224056
"221",2.15789473684211,1,0.0242563781864117,0.0114002971396931,0.0340000064221519,0.015000002234121
"222",2.15789473684211,1.10526315789474,0.0029720178191919,0.0114795697229005,0.0340000026009932,0.0150000089683125
"223",2.15789473684211,1.21052631578947,9.08076125848964e-10,0.011463326264046,0.0343715049055824,0.0141165522905492
"224",2.15789473684211,1.31578947368421,2.87341088816311e-09,0.0114349144977511,0.0347063388692009,0.0131835025558508
"225",2.15789473684211,1.42105263157895,2.09009697954761e-09,0.0114102218157515,0.0349580784934458,0.0123576559766235
"226",2.15789473684211,1.52631578947368,1.8133485193747e-09,0.0113886862224406,0.0351467397859385,0.0116234030382529
"227",2.15789473684211,1.63157894736842,2.69717548013985e-08,0.0113698552562273,0.035288583376951,0.0109680796061787
"228",2.15789473684211,1.73684210526316,6.13662482366234e-09,0.011353319738614,0.0353929794638138,0.0103801011583969
"229",2.15789473684211,1.84210526315789,2.77789562289923e-10,0.011338778074197,0.0354705896494275,0.00985092799730625
"230",2.15789473684211,1.94736842105263,7.06075745160695e-11,0.0113259601381439,0.0355281003255544,0.00937283274216076
"231",2.15789473684211,2.05263157894737,1.3433802794864e-09,0.0113146173179072,0.0355681551266652,0.00893864700285638
"232",2.15789473684211,2.15789473684211,1.37807995681696e-11,0.0113045722445498,0.0355960540662439,0.00854325918059186
"233",2.15789473684211,2.26315789473684,1.76044664106245e-10,0.0112956634152791,0.0356148659716293,0.00818199629943061
"234",2.15789473684211,2.36842105263158,4.07248272474227e-09,0.0112877287026281,0.0356235740463035,0.0078500913772907
"235",2.15789473684211,2.47368421052632,1.61982819291883e-09,0.0112806903474569,0.0356291259378502,0.00754532256067339
"236",2.15789473684211,2.57894736842105,1.47558447296453e-07,0.0112744005322709,0.0356266389482315,0.00726335055184752
"237",2.15789473684211,2.68421052631579,1.98351676017431e-11,0.0112688129429429,0.0356220505002806,0.00700273202787758
"238",2.15789473684211,2.78947368421053,2.16597085992251e-08,0.0112638353828168,0.0356143874362888,0.00676084597495069
"239",2.15789473684211,2.89473684210526,5.58034806961469e-08,0.0112594392271178,0.0356097908366165,0.00653683263639675
"240",2.15789473684211,3,1.14658415302592e-10,0.0112554668244843,0.0355924308387455,0.00632593440836884
"241",2.26315789473684,1,0.0140540119876799,0.0114382718514425,0.0339999925655433,0.0149999972748939
"242",2.26315789473684,1.10526315789474,2.61669312271011e-10,0.0114779447062113,0.0341786453781017,0.014590762564369
"243",2.26315789473684,1.21052631578947,3.31450345121172e-09,0.0114461214864858,0.0345802815527946,0.0135536305259348
"244",2.26315789473684,1.31578947368421,2.35324059445615e-09,0.0114186704194184,0.0348759504209953,0.0126421152106012
"245",2.26315789473684,1.42105263157895,1.57785283242724e-09,0.0113949276404556,0.035094335470604,0.0118379024243339
"246",2.26315789473684,1.52631578947368,5.97339980841674e-10,0.0113743320264029,0.0352562041977978,0.0111253511403429
"247",2.26315789473684,1.63157894736842,3.21767680802975e-09,0.0113563950779432,0.0353747777556043,0.0104906654071345
"248",2.26315789473684,1.73684210526316,7.3008958362034e-10,0.0113407375228402,0.0354621222589724,0.00992311935398962
"249",2.26315789473684,1.84210526315789,3.54065910742501e-10,0.011327014781641,0.0355242666534422,0.0094128352776911
"250",2.26315789473684,1.94736842105263,7.23245324420049e-09,0.0113149534655894,0.0355667934839808,0.00895197364563198
"251",2.26315789473684,2.05263157894737,6.12178641003442e-09,0.0113043551150561,0.0355973109226445,0.00853481684728783
"252",2.26315789473684,2.15789473684211,9.39664307907663e-10,0.0112949998473165,0.0356157124175368,0.00815496314258093
"253",2.26315789473684,2.26315789473684,2.79968349996924e-09,0.0112867368006136,0.0356255783695805,0.00780802888766233
