"rhoI","rI","hospital","community","cases.averted","baseline.cases","intervention.cases","prop.cases.averted","mult1.noint.cases","mult1.int.cases","treatment","rel.value"
1.31578947368421,1.73684210526316,0.0111645573615462,0.00625238606613377,661.566191263239,8222.94401084002,7561.37781957679,0.0804536903560475,8223.9132140646,7504.79291097884,"decolonization",0.698890350011216
1.31578947368421,1.84210526315789,0.01102043186072,0.00618057508493604,664.82315908379,8222.87303714171,7558.04987805792,0.0808504711286268,8223.9132140646,7504.79291097884,"decolonization",0.659212272753273
1.31578947368421,1.94736842105263,0.0102048161295816,0.00560381266288866,667.089219580331,8041.38570633563,7374.29648675529,0.0829569982017833,8223.9132140646,7504.79291097884,"decolonization",0.448559565437623
1.42105263157895,1,0.0112866081631784,0.00617250973379445,681.977204660631,8223.63816573728,7541.66096107665,0.0829288924094448,8223.9132140646,7504.79291097884,"decolonization",0.45137014467147
1.42105263157895,1.10526315789474,0.0114269520251616,0.00625960104308872,672.134032701507,8223.47675325372,7551.34272055222,0.0817335602530363,8223.9132140646,7504.79291097884,"decolonization",0.570903360312325
1.42105263157895,1.21052631578947,0.0114658090641886,0.00629024756880024,666.71845258684,8223.34691912584,7556.628466539,0.0810762891489094,8223.9132140646,7504.79291097884,"decolonization",0.636630470725019
1.42105263157895,1.31578947368421,0.0114312270376623,0.0062800844610464,664.521997551243,8223.22401848368,7558.70202093244,0.0808103969997132,8223.9132140646,7504.79291097884,"decolonization",0.663219685644645
1.42105263157895,1.42105263157895,0.0113431665085603,0.00624023614726375,664.694606727116,8223.12496016021,7558.4303534331,0.0808323611701708,8223.9132140646,7504.79291097884,"decolonization",0.661023268598881
1.42105263157895,1.52631578947368,0.0112159490774975,0.0061786566524211,666.622561743084,8223.02603664329,7556.4034749002,0.081067791683073,8223.9132140646,7504.79291097884,"decolonization",0.637480217308661
1.42105263157895,1.63157894736842,0.0110602042975927,0.00610124301248584,669.857023602713,8222.94491980935,7553.08789620664,0.0814619373150615,8223.9132140646,7504.79291097884,"decolonization",0.598065654109814
1.42105263157895,1.73684210526316,0.010883760789349,0.00601231672881342,674.061827975761,8222.86274651224,7548.80091853648,0.0819741066773451,8223.9132140646,7504.79291097884,"decolonization",0.546848717881454
1.52631578947368,1,0.0113785681149504,0.00615134428854072,679.896461789707,8223.56474211568,7543.66828032597,0.0826766108264127,8223.9132140646,7504.79291097884,"decolonization",0.476598302974685
1.52631578947368,1.10526315789474,0.0114412596168459,0.00619441556376238,673.082538401819,8223.39881448895,7550.31627608713,0.0818496771938025,8223.9132140646,7504.79291097884,"decolonization",0.559291666235706
1.52631578947368,1.21052631578947,0.0114090800594889,0.00618545306246334,670.362804566107,8223.26881678441,7552.9060122183,0.081520234775475,8223.9132140646,7504.79291097884,"decolonization",0.592235908068461
1.52631578947368,1.31578947368421,0.0113091275438748,0.00613934562078384,670.589960433927,8223.15277447802,7552.5628140441,0.0815490090996751,8223.9132140646,7504.79291097884,"decolonization",0.589358475648449
1.52631578947368,1.42105263157895,0.0111605754424183,0.0060666188280951,672.958576314599,8223.04999621393,7550.09141989933,0.08183807426982,8223.9132140646,7504.79291097884,"decolonization",0.560451958633956
1.52631578947368,1.52631578947368,0.0109771465337419,0.00597478116780712,676.890586966102,8222.95065922878,7546.06007226268,0.0823172380593594,8223.9132140646,7504.79291097884,"decolonization",0.512535579680018
1.52631578947368,1.63157894736842,0.0105218789238719,0.00568693276994498,681.421633421789,8156.98127147323,7475.55963805144,0.0835384575179633,8223.9132140646,7504.79291097884,"decolonization",0.390413633819631
1.63157894736842,1,0.0114095124262588,0.00610483214172282,679.763964284785,8223.48222741048,7543.71826312569,0.0826613283140564,8223.9132140646,7504.79291097884,"decolonization",0.478126554210323
1.63157894736842,1.10526315789474,0.0113966428034684,0.00610612138367204,675.801939497572,8223.34083103175,7547.53889153418,0.0821809473039659,8223.9132140646,7504.79291097884,"decolonization",0.526164655219363
1.63157894736842,1.21052631578947,0.0112950945203253,0.00605935601144827,675.624222415031,8223.20202466552,7547.57780225049,0.082160722841114,8223.9132140646,7504.79291097884,"decolonization",0.528187101504562
1.63157894736842,1.31578947368421,0.0111312525847091,0.00597887424468824,678.138571882191,8223.07927701101,7544.94070512882,0.0824677166591402,8223.9132140646,7504.79291097884,"decolonization",0.497487719701939
1.63157894736842,1.42105263157895,0.0109235207148633,0.00587463200880601,682.582776471689,8222.97087561914,7540.38809914745,0.0830092659692528,8223.9132140646,7504.79291097884,"decolonization",0.443332788690676
1.63157894736842,1.52631578947368,0.0103383650215957,0.00550309580924256,687.647716935948,8132.78314495753,7445.13542802158,0.0845525700955523,8223.9132140646,7504.79291097884,"decolonization",0.289002376060732
1.73684210526316,1,0.0113874873444161,0.0060368399745157,681.275940760966,8223.42273692238,7542.14679616141,0.0828457884941392,8223.9132140646,7504.79291097884,"decolonization",0.459680536202045
1.73684210526316,1.10526315789474,0.0113006169822397,0.00599804193182293,680.010972688423,8223.26752760653,7543.25655491811,0.0826935242475745,8223.9132140646,7504.79291097884,"decolonization",0.474906960858501
1.73684210526316,1.21052631578947,0.0111312583701744,0.00591505751431486,682.240083190133,8223.12690930048,7540.88682611034,0.0829660165427472,8223.9132140646,7504.79291097884,"decolonization",0.447657731341233
1.73684210526316,1.31578947368421,0.0109048534839823,0.00580153679790785,686.923447206626,8223.00303891517,7536.07959170855,0.0835368105734337,8223.9132140646,7504.79291097884,"decolonization",0.390578328272595
1.73684210526316,1.42105263157895,0.0104198767957183,0.00550998787001739,692.876144556759,8166.67471699542,7473.79857243866,0.0848418932512195,8223.9132140646,7504.79291097884,"decolonization",0.260070060494011
1.84210526315789,1,0.0113188591843876,0.00595027982674102,684.185698647324,8223.35471165386,7539.16901300653,0.0832003145477501,8223.9132140646,7504.79291097884,"decolonization",0.424227930840948
1.84210526315789,1.10526315789474,0.0111595494112453,0.00587295535071017,685.481829254356,8223.19458449136,7537.71275523701,0.0833595535422631,8223.9132140646,7504.79291097884,"decolonization",0.40830403138965
1.84210526315789,1.21052631578947,0.0109237080225073,0.00575506941834038,689.999189036723,8223.05649565694,7533.05730662022,0.0839103062712935,8223.9132140646,7504.79291097884,"decolonization",0.353228758486612
1.84210526315789,1.31578947368421,0.0106358942957447,0.00560964406438455,696.746507294411,8222.93104527306,7526.18453797865,0.0847321354707134,8223.9132140646,7504.79291097884,"decolonization",0.271045838544626
1.94736842105263,1,0.0112090679770928,0.0058475978038272,688.291766552791,8223.28529790835,7534.99353135556,0.0837003389299728,8223.9132140646,7504.79291097884,"decolonization",0.374225492618685
1.94736842105263,1.10526315789474,0.0109786715597988,0.00573307375665257,692.028094152243,8223.12486652864,7531.0967723764,0.0841563402459168,8223.9132140646,7504.79291097884,"decolonization",0.328625361024282
1.94736842105263,1.21052631578947,0.0106774840194517,0.00558139664862041,698.728244717391,8222.98617315491,7524.25792843752,0.0849725671433679,8223.9132140646,7504.79291097884,"decolonization",0.247002671279173
2.05263157894737,1,0.0110627008742846,0.00573082035024228,693.426973938536,8223.22717385977,7529.80019992124,0.0843254064709317,8223.9132140646,7504.79291097884,"decolonization",0.311718738522793
2.05263157894737,1.10526315789474,0.0107623030879424,0.00558017562137523,699.495703608554,8223.05607454995,7523.5603709414,0.0850651749504016,8223.9132140646,7504.79291097884,"decolonization",0.237741890575804
2.05263157894737,1.21052631578947,0.0097720729636622,0.00497173775099146,706.933681485712,8072.74389166396,7365.81021017825,0.0875704334205005,8223.9132140646,7504.79291097884,"decolonization",-0.0127839564340926
2.15789473684211,1,0.0108833769616648,0.00560146152843864,699.452376957693,8223.15356212955,7523.70118517186,0.085058897620362,8223.9132140646,7504.79291097884,"decolonization",0.238369623579759
2.15789473684211,1.10526315789474,0.0105140611870651,0.00541570734476409,707.758214681653,8222.99308809469,7515.23487341303,0.0860706323232049,8223.9132140646,7504.79291097884,"decolonization",0.137196153295471
2.26315789473684,1,0.0106743910696659,0.00546092617058848,706.251591660583,8223.08448390245,7516.83289224187,0.0858864569667434,8223.9132140646,7504.79291097884,"decolonization",0.155613688941625
2.26315789473684,1.10526315789474,0.00929050346380013,0.00461890779579975,714.601446049791,8003.85376839274,7289.25232234295,0.0892821716548291,8223.9132140646,7504.79291097884,"decolonization",-0.18395777986695
2.36842105263158,1,0.0104383990941063,0.00531029656971198,713.726692197029,8223.01762675363,7509.2909345566,0.0867962011749695,8223.9132140646,7504.79291097884,"decolonization",0.0646392681190155
2.47368421052632,1,0.00942293586151325,0.0046588726830818,720.226009691504,8050.36571563158,7330.13970594007,0.0894650050857969,8223.9132140646,7504.79291097884,"decolonization",-0.202241122963731
