"decol.rate","R0","hospital","community","cases.averted","baseline.cases","prop.cases.averted","assumption"
0.2,NA,3.13780840163716e-09,3.34506921543263e-09,2125.19530503432,8223.72559401482,0.258422448650406,"inf_adm"
0.191780821917808,NA,2.51280209620955e-09,2.61294764482537e-09,2091.01131203631,8223.72559401482,0.254265696019593,"inf_adm"
0.183561643835616,NA,3.22121455390202e-09,3.26495971161073e-09,2054.98690155855,8223.72559401482,0.249885149749422,"inf_adm"
0.175342465753425,NA,3.08826788261293e-09,3.04940636359447e-09,2016.96956997831,8223.72559401482,0.245262265492693,"inf_adm"
0.167123287671233,NA,3.95101572569143e-09,3.79763789206226e-09,1976.78955266772,8223.72559401482,0.240376399974534,"inf_adm"
0.158904109589041,NA,4.1969775316482e-09,3.92397463133011e-09,1934.25732321708,8223.72559401482,0.235204506899503,"inf_adm"
0.150684931506849,NA,4.79775884505638e-09,4.35958294511248e-09,1889.16064322709,8223.72559401482,0.229720778208116,"inf_adm"
0.142465753424658,NA,5.98592294219969e-09,5.28201532839784e-09,1841.26109079214,8223.72559401482,0.223896221942546,"inf_adm"
0.134246575342466,NA,4.97296573938118e-09,4.25750951845005e-09,1790.28991851514,8223.72559401482,0.217698158583757,"inf_adm"
0.126027397260274,NA,5.16500749759496e-09,4.28646744439097e-09,1735.94311907387,8223.72559401482,0.211089621027394,"inf_adm"
0.117808219178082,NA,7.16948781464584e-09,5.76107515277281e-09,1677.87550160933,8223.72559401482,0.204028634276231,"inf_adm"
0.10958904109589,NA,6.82159518864433e-09,5.30214167670622e-09,1615.6935531851,8223.72559401482,0.196467347397997,"inf_adm"
0.101369863013699,NA,4.82779635458736e-10,3.62143686641735e-10,1548.94677822838,8223.72559401482,0.188350980406702,"inf_adm"
0.0931506849315069,NA,7.93898420328212e-09,5.75294688351679e-09,1477.11713995341,8223.72559401482,0.179616540346196,"inf_adm"
0.0849315068493151,NA,1.65996250184404e-08,1.15925710967363e-08,1399.60610361765,8223.72559401482,0.170191245758039,"inf_adm"
0.0767123287671233,NA,2.42835880389821e-08,1.63197522965938e-08,1315.71864795844,8223.72559401482,0.159990582481986,"inf_adm"
0.0684931506849315,NA,3.91317573820312e-08,2.52692723183919e-08,1224.64337926964,8223.72559401482,0.148915885539874,"inf_adm"
0.0602739726027397,NA,1.01097051694889e-07,6.26247385863926e-08,1125.42766326063,8223.72559401482,0.136851315184897,"inf_adm"
0.052054794520548,NA,0.0012127778446731,0.000720061799390726,1016.94627837308,8223.72559401482,0.123660045164106,"inf_adm"
0.0438356164383562,NA,0.00452685589916638,0.00257555970772363,897.861615132399,8223.72559401482,0.109179422983892,"inf_adm"
0.0356164383561644,NA,0.00838130867968269,0.00456254969640301,766.572778114306,8223.72559401482,0.0932147807402783,"inf_adm"
0.0273972602739726,NA,0.0128704797885148,0.00669300974451134,621.14996436456,8223.72559401482,0.0755314555749075,"inf_adm"
0.0191780821917808,NA,0.0181058033196325,0.00897977905176027,459.249282671252,8223.72559401482,0.0558444317506765,"inf_adm"
0.010958904109589,NA,0.024218232577732,0.0114363696780597,278.001312846802,8223.72559401482,0.0338047895286207,"inf_adm"
0.00273972602739726,NA,0.031360561866304,0.0140766757074563,73.8644244850084,8223.72559401482,0.00898186881852752,"inf_adm"
0.2,NA,3.56217890278023e-09,3.7913477554576e-09,2033.4451756331,8223.41544418444,0.247275014795847,"inf_both"
0.191780821917808,NA,3.98016499378985e-09,4.13324932042577e-09,2001.48653907291,8223.41544418444,0.243388717578212,"inf_both"
0.183561643835616,NA,2.47823710446559e-09,2.51007954432677e-09,1967.77527619406,8223.41544418444,0.239289294034835,"inf_both"
0.175342465753425,NA,4.08603991333673e-09,4.03056939196496e-09,1932.1639728289,8223.41544418444,0.234958818017071,"inf_both"
0.167123287671233,NA,3.95268685328688e-09,3.79608671123036e-09,1894.48831307446,8223.41544418444,0.23037730805808,"inf_both"
0.158904109589041,NA,3.70210750993938e-09,3.45896729027987e-09,1854.56460141891,8223.41544418444,0.225522426053574,"inf_both"
0.150684931506849,NA,4.7507559586559e-09,4.31489649115829e-09,1812.18684049922,8223.41544418444,0.22036912190552,"inf_both"
0.142465753424658,NA,2.73699471450371e-09,2.44200546198337e-09,1767.12326489016,8223.41544418444,0.214889212017114,"inf_both"
0.134246575342466,NA,5.94485572672493e-09,5.0891945819765e-09,1719.11222436308,8223.41544418444,0.209050878680686,"inf_both"
0.126027397260274,NA,7.66723016609041e-09,6.36345566835096e-09,1667.85724722521,8223.41544418444,0.20281806976014,"inf_both"
0.117808219178082,NA,7.04389053198745e-09,5.6621382723277e-09,1613.02110660597,8223.41544418444,0.196149777127786,"inf_both"
0.10958904109589,NA,9.31252127519168e-09,7.24235146752183e-09,1554.21864897394,8223.41544418444,0.188999164583504,"inf_both"
0.101369863013699,NA,3.29295162286316e-10,2.48492492790138e-10,1491.00806584409,8223.41544418444,0.181312506459651,"inf_both"
0.0931506849315069,NA,1.27829830440413e-08,9.27290195405399e-09,1422.88021619558,8223.41544418444,0.173027889184638,"inf_both"
0.0849315068493151,NA,1.78019046626446e-08,1.2448065571748e-08,1349.24547468068,8223.41544418444,0.164073611972853,"inf_both"
0.0767123287671233,NA,2.26353634478924e-08,1.52357725696967e-08,1269.41742045318,8223.41544418444,0.154366203321383,"inf_both"
0.0684931506849315,NA,4.7052134782781e-08,3.04396832685867e-08,1182.59247401152,8223.41544418444,0.143807944769207,"inf_both"
0.0602739726027397,NA,1.08883357562265e-07,6.75919810412649e-08,1087.82425780515,8223.41544418444,0.132283753045026,"inf_both"
0.052054794520548,NA,0.00176323092940032,0.0010497762246656,983.991076488044,8223.41544418444,0.119657225536856,"inf_both"
0.0438356164383562,NA,0.00494935805465898,0.00282370141422795,869.754323964764,8223.41544418444,0.105765582423523,"inf_both"
0.0356164383561644,NA,0.00867515378330975,0.00473498818675433,743.504778230632,8223.41544418444,0.090413135913793,"inf_both"
0.0273972602739726,NA,0.0130419117478877,0.00679839199425565,603.292646119966,8223.41544418444,0.0733627834097342,"inf_both"
0.0191780821917808,NA,0.0181720574345575,0.00903038778961004,446.735553807429,8223.41544418444,0.054324818786014,"inf_both"
0.010958904109589,NA,0.0242135085664245,0.0114492369274189,270.89629255368,8223.41544418444,0.0329420657866989,"inf_both"
0.00273972602739726,NA,0.0313447726933635,0.0140750253236996,72.1187577502751,8223.41544418444,0.00876992756109351,"inf_both"
0.2,NA,4.98258463964236e-09,6.05541136665295e-09,1895.67312660357,8223.948038729,0.23050645719991,"baseline_wt"
0.191780821917808,NA,4.40314484917189e-09,5.22003671299697e-09,1863.83940185467,8223.948038729,0.226635600453371,"baseline_wt"
0.183561643835616,NA,2.57200363668007e-09,2.97220718389741e-09,1830.49794987201,8223.948038729,0.222581409956831,"baseline_wt"
0.175342465753425,NA,4.75932081937934e-09,5.35650140264543e-09,1795.52811056453,8223.948038729,0.218329213913908,"baseline_wt"
0.167123287671233,NA,6.39638375200313e-09,7.00530177017431e-09,1758.79499104959,8223.948038729,0.213862609876291,"baseline_wt"
0.158904109589041,NA,4.94031648525904e-09,5.25989920878224e-09,1720.14719737039,8223.948038729,0.209163188929418,"baseline_wt"
0.150684931506849,NA,4.4160219116195e-10,4.56598133783207e-10,1679.41411246579,8223.948038729,0.204210204704228,"baseline_wt"
0.142465753424658,NA,5.22144740702751e-09,5.23833492475168e-09,1636.40260372684,8223.948038729,0.198980173028884,"baseline_wt"
0.134246575342466,NA,1.05943597824825e-08,1.02994399650356e-08,1590.89302011948,8223.948038729,0.193446385194494,"baseline_wt"
0.126027397260274,NA,1.03753758467017e-08,9.76178452966371e-09,1542.63428278979,8223.948038729,0.187578310991882,"baseline_wt"
0.117808219178082,NA,1.14633609729195e-08,1.04237916033819e-08,1491.33783449488,8223.948038729,0.181340862985968,"baseline_wt"
0.10958904109589,NA,1.83849632864089e-08,1.61328905625162e-08,1436.67011547058,8223.948038729,0.174693481610641,"baseline_wt"
0.101369863013699,NA,2.49267419271584e-08,2.10734340795549e-08,1378.24313647287,8223.948038729,0.16758898888737,"baseline_wt"
0.0931506849315069,NA,1.97049051190296e-08,1.6020782121381e-08,1315.60256932723,8223.948038729,0.159972140282462,"baseline_wt"
0.0849315068493151,NA,2.08065841037298e-08,1.62360100493535e-08,1248.21256613582,8223.948038729,0.151777778781872,"baseline_wt"
0.0767123287671233,NA,3.250615388087e-07,2.42904404893261e-07,1175.43623149262,8223.948038729,0.14292846038875,"baseline_wt"
0.0684931506849315,NA,0.00123791251012024,0.000884569313574923,1096.5102540574,8223.948038729,0.133331369421793,"baseline_wt"
0.0602739726027397,NA,0.00309611016599,0.00211118006998488,1010.51162056605,8223.948038729,0.122874271068743,"baseline_wt"
0.052054794520548,NA,0.00528688127430119,0.00343131178959777,916.313479572484,8223.948038729,0.111420144589593,"baseline_wt"
0.0438356164383562,NA,0.00788581385744293,0.00485786894424675,812.525995454227,8223.948038729,0.0987999913943768,"baseline_wt"
0.0356164383561644,NA,0.0109891428245511,0.00640602076955064,697.416241530281,8223.948038729,0.0848030943588094,"baseline_wt"
0.0273972602739726,NA,0.0147194906522423,0.00809342134741084,568.798599734608,8223.948038729,0.0691636908521269,"baseline_wt"
0.0191780821917808,NA,0.0192327567380885,0.00994034074569492,423.883424659637,8223.948038729,0.0515425708751374,"baseline_wt"
0.010958904109589,NA,0.0247254025398147,0.011969417899687,259.066619664523,8223.948038729,0.0315014903358462,"baseline_wt"
0.00273972602739726,NA,0.0314407112159269,0.0142048228252519,69.6361428244372,8223.948038729,0.00846748331780552,"baseline_wt"
