"beta.int","decol.rate","hospital","community","cases.averted","assumption"
0,0.052054794520548,0.00390205879909428,0.00256065693175669,953.092090370542,"Risk Group"
0,0.0602739726027397,0.00168691724410779,0.00116687064722106,1047.99537635944,"Risk Group"
0,0.0684931506849315,6.97813436968199e-07,5.07658618175813e-07,1133.83642595277,"Risk Group"
0,0.0767123287671233,6.39404300750232e-08,4.88669494622229e-08,1211.87356603478,"Risk Group"
0,0.0849315068493151,3.66226727283211e-08,2.93336287896709e-08,1283.14233984353,"Risk Group"
0,0.0931506849315069,2.30014450676569e-08,1.92672678723962e-08,1348.50232144767,"Risk Group"
0,0.101369863013699,1.75463124266614e-08,1.53407899077879e-08,1408.67276271659,"Risk Group"
0,0.10958904109589,1.19171959061661e-08,1.0855350342795e-08,1464.26000476896,"Risk Group"
0,0.117808219178082,1.20069918404825e-08,1.1376155811857e-08,1515.77876190624,"Risk Group"
0,0.126027397260274,1.01722571448021e-08,1.00093862309725e-08,1563.66879340769,"Risk Group"
0,0.134246575342466,8.67996794673872e-09,8.85773516145523e-09,1608.30808943515,"Risk Group"
0,0.142465753424658,8.14613407918294e-09,8.60994139488588e-09,1650.02337057954,"Risk Group"
0,0.150684931506849,6.40097855614794e-09,6.9986521208446e-09,1689.09852482058,"Risk Group"
0,0.158904109589041,1.55697152521559e-09,1.75815390614316e-09,1725.78143190238,"Risk Group"
0,0.167123287671233,4.89347283677735e-09,5.70624715729594e-09,1760.28952810693,"Risk Group"
0,0.175342465753425,4.61722934600036e-09,5.55180606555638e-09,1792.81436143554,"Risk Group"
0,0.183561643835616,3.72600668467128e-09,4.61538349044262e-09,1823.52535928671,"Risk Group"
0,0.191780821917808,4.47157570140286e-09,5.70100916759796e-09,1852.57295177291,"Risk Group"
0,0.2,4.29608971829118e-09,5.6329563570232e-09,1880.09117991426,"Risk Group"
0.0416666666666667,0.00273972602739726,0.0272721742113319,0.0129361625487071,178.808374407418,"Risk Group"
0.0416666666666667,0.010958904109589,0.0209688456932341,0.0106431298309965,362.86393239713,"Risk Group"
0.0416666666666667,0.0191780821917808,0.0158087249792034,0.00856030702833464,523.094031352482,"Risk Group"
0.0416666666666667,0.0273972602739726,0.0115722033470754,0.00666514298239034,663.824121574643,"Risk Group"
0.0416666666666667,0.0356164383561644,0.00808141704562825,0.00493660390161261,788.414839163588,"Risk Group"
0.0416666666666667,0.0438356164383562,0.0051936979122798,0.0033556056541849,899.50823901171,"Risk Group"
0.0416666666666667,0.052054794520548,0.00279528053310161,0.00190522916524561,999.205343084974,"Risk Group"
0.0416666666666667,0.0602739726027397,0.000795572021485674,0.000570655314342704,1089.19521922645,"Risk Group"
0.0416666666666667,0.0684931506849315,1.3831353686322e-07,1.04240182236277e-07,1170.84972855431,"Risk Group"
0.0416666666666667,0.0767123287671233,3.95926237376174e-08,3.12950851332504e-08,1245.29381733886,"Risk Group"
0.0416666666666667,0.0849315068493151,1.57235269613876e-08,1.30056833404676e-08,1313.45822121428,"Risk Group"
0.0416666666666667,0.0931506849315069,1.48205782739768e-08,1.28038615385284e-08,1376.11940374996,"Risk Group"
0.0416666666666667,0.101369863013699,1.63118848411007e-08,1.46889398395163e-08,1433.93013448991,"Risk Group"
0.0416666666666667,0.10958904109589,1.1681500466677e-08,1.09469444812136e-08,1487.44313460909,"Risk Group"
0.0416666666666667,0.117808219178082,9.25209432357632e-09,9.00869452074934e-09,1537.12953293667,"Risk Group"
0.0416666666666667,0.126027397260274,8.55113493801647e-09,8.63853043575449e-09,1583.39340274515,"Risk Group"
0.0416666666666667,0.134246575342466,8.08298066474507e-09,8.46065985085616e-09,1626.58330902678,"Risk Group"
0.0416666666666667,0.142465753424658,1.52377162556928e-09,1.65105468732988e-09,1667.00155062597,"Risk Group"
0.0416666666666667,0.150684931506849,2.94357110624452e-09,3.29570828541611e-09,1704.9116254384,"Risk Group"
0.0416666666666667,0.158904109589041,6.10843600813389e-09,7.06141952923168e-09,1740.54428766204,"Risk Group"
0.0416666666666667,0.167123287671233,3.5907158934525e-09,4.28151543422328e-09,1774.10251135437,"Risk Group"
0.0416666666666667,0.175342465753425,5.19512493921441e-09,6.3831876673999e-09,1805.76556861704,"Risk Group"
0.0416666666666667,0.183561643835616,4.86538363377818e-09,6.15458989062058e-09,1835.69241548989,"Risk Group"
0.0416666666666667,0.191780821917808,3.94961713119349e-09,5.13936001461938e-09,1864.02450883386,"Risk Group"
0.0416666666666667,0.2,3.29577220424835e-09,4.40792463252041e-09,1890.88816640889,"Risk Group"
0.0833333333333333,0.00273972602739726,0.0237497931646875,0.0118133043231521,273.606501722645,"Risk Group"
0.0833333333333333,0.010958904109589,0.0181292739093717,0.0096316441124332,444.208203215395,"Risk Group"
0.0833333333333333,0.0191780821917808,0.013521052513915,0.00764908262222102,593.534771421429,"Risk Group"
0.0833333333333333,0.0273972602739726,0.00972885654366111,0.00584320080636874,725.333111600992,"Risk Group"
0.0833333333333333,0.0356164383561644,0.00659540494352739,0.00419364652823817,842.533038785848,"Risk Group"
0.0833333333333333,0.0438356164383562,0.00399538409871706,0.0026823222440382,947.452835632121,"Risk Group"
0.0833333333333333,0.052054794520548,0.00182915536727278,0.00129335827359755,1041.94775203821,"Risk Group"
0.0833333333333333,0.0602739726027397,2.2935166370939e-05,1.70407137232447e-05,1127.51836829584,"Risk Group"
0.0833333333333333,0.0684931506849315,7.27322946506242e-08,5.67154604447357e-08,1205.39051558779,"Risk Group"
0.0833333333333333,0.0767123287671233,3.03881018487634e-08,2.48146595799566e-08,1276.5748820147,"Risk Group"
0.0833333333333333,0.0849315068493151,2.13340726390246e-08,1.82046974777662e-08,1341.91195746426,"Risk Group"
0.0833333333333333,0.0931506849315069,1.62018155271333e-08,1.44203381044959e-08,1402.10628073194,"Risk Group"
0.0833333333333333,0.101369863013699,1.1255747210395e-08,1.04307979504e-08,1457.75280997774,"Risk Group"
0.0833333333333333,0.10958904109589,1.0140216002354e-08,9.76841033680272e-09,1509.35742364464,"Risk Group"
0.0833333333333333,0.117808219178082,9.93138617373314e-09,9.93057265627729e-09,1557.35300765058,"Risk Group"
0.0833333333333333,0.126027397260274,8.7381154468493e-09,9.05675585467138e-09,1602.11218987886,"Risk Group"
0.0833333333333333,0.134246575342466,7.27928067372842e-09,7.81045585591429e-09,1643.95750452474,"Risk Group"
0.0833333333333333,0.142465753424658,6.96203136713799e-09,7.72397240990144e-09,1683.1695688063,"Risk Group"
0.0833333333333333,0.150684931506849,4.94516110089096e-09,5.66653936159892e-09,1719.99370902199,"Risk Group"
0.0833333333333333,0.158904109589041,5.81581691049449e-09,6.87586735756203e-09,1754.64536762088,"Risk Group"
0.0833333333333333,0.167123287671233,3.81044857927603e-09,4.64354493217305e-09,1787.31454430705,"Risk Group"
0.0833333333333333,0.175342465753425,4.79715015489932e-09,6.02023789676812e-09,1818.1694669336,"Risk Group"
0.0833333333333333,0.183561643835616,4.21419126246338e-09,5.4415845616481e-09,1847.35964275712,"Risk Group"
0.0833333333333333,0.191780821917808,3.85206796411936e-09,5.113638541324e-09,1875.01840955513,"Risk Group"
0.0833333333333333,0.2,3.49350221855193e-09,4.76419905028212e-09,1901.26507852466,"Risk Group"
0.125,0.00273972602739726,0.0206754985291205,0.0107703462305799,359.313743226194,"Risk Group"
0.125,0.010958904109589,0.0156527462984692,0.008692599223983,518.162810182644,"Risk Group"
0.125,0.0191780821917808,0.0115256250090591,0.00680271889828383,657.906526324996,"Risk Group"
0.125,0.0273972602739726,0.00812004662125586,0.00507889113421297,781.808706116185,"Risk Group"
0.125,0.0356164383561644,0.0052975135978652,0.00350170368081094,892.438165305143,"Risk Group"
0.125,0.0438356164383562,0.00294807611995367,0.00205410697689431,991.840645474594,"Risk Group"
0.125,0.052054794520548,0.000984500121988303,0.00072132813652938,1081.66345755046,"Risk Group"
0.125,0.0602739726027397,1.52608747912895e-07,1.17367969577824e-07,1163.24685635688,"Risk Group"
0.125,0.0684931506849315,4.80323026207516e-08,3.8710876399787e-08,1237.69179436394,"Risk Group"
0.125,0.0767123287671233,2.4141556491754e-08,2.03451936244244e-08,1305.91073518476,"Risk Group"
0.125,0.0849315068493151,1.80318613664124e-08,1.58591883104981e-08,1368.66618821112,"Risk Group"
0.125,0.0931506849315069,6.20752144031607e-11,5.68796895262839e-11,1426.60023726071,"Risk Group"
0.125,0.101369863013699,1.0654569051448e-08,1.0152821363322e-08,1480.25740319033,"Risk Group"
0.125,0.10958904109589,4.11092014935408e-09,4.06782040708433e-09,1530.10251376259,"Risk Group"
0.125,0.117808219178082,7.89534910997031e-09,8.101716970983e-09,1576.53479754367,"Risk Group"
0.125,0.126027397260274,6.41018947301472e-09,6.81206863973064e-09,1619.89909557964,"Risk Group"
0.125,0.134246575342466,2.66771976819993e-09,2.93267729383178e-09,1660.49485253401,"Risk Group"
0.125,0.142465753424658,5.47020275049244e-09,6.2124501037288e-09,1698.5833814527,"Risk Group"
0.125,0.150684931506849,5.98469606752968e-09,7.01482760672994e-09,1734.39377609191,"Risk Group"
0.125,0.158904109589041,3.98713282021531e-09,4.81857519308958e-09,1768.1277548521,"Risk Group"
0.125,0.167123287671233,3.95850300544563e-09,4.92793074975271e-09,1799.96365482597,"Risk Group"
0.125,0.175342465753425,4.28004429212843e-09,5.48371901384453e-09,1830.05974458001,"Risk Group"
0.125,0.183561643835616,4.23307511637482e-09,5.57720715951962e-09,1858.55698812094,"Risk Group"
0.125,0.191780821917808,3.10149718272539e-09,4.19876082196266e-09,1885.58136212763,"Risk Group"
0.125,0.2,3.29542989732032e-09,4.58069016388392e-09,1911.24580980599,"Risk Group"
0.166666666666667,0.00273972602739726,0.0179916535366091,0.00980213480094712,437.092776555945,"Risk Group"
0.166666666666667,0.010958904109589,0.0134907038310799,0.00782062373462706,585.634332879486,"Risk Group"
0.166666666666667,0.0191780821917808,0.00978255053985936,0.00601600794664685,716.92276996653,"Risk Group"
0.166666666666667,0.0273972602739726,0.00671352272236525,0.00436738609628375,833.817819556964,"Risk Group"
0.166666666666667,0.0356164383561644,0.00416187377422837,0.00285639613665434,938.584985528169,"Risk Group"
0.166666666666667,0.0438356164383562,0.00203117640735552,0.00146709370446716,1033.03985191028,"Risk Group"
0.166666666666667,0.052054794520548,0.000245167154406342,0.000185930949028829,1118.65317891257,"Risk Group"
0.166666666666667,0.0602739726027397,8.12159739496203e-08,6.4582245993279e-08,1196.62835610445,"Risk Group"
0.166666666666667,0.0684931506849315,3.59046914208074e-08,2.98751421402989e-08,1267.95915615151,"Risk Group"
0.166666666666667,0.0767123287671233,1.08971609967612e-08,9.46857728094956e-09,1333.47329905986,"Risk Group"
0.166666666666667,0.0849315068493151,1.55297112684538e-08,1.40649058339767e-08,1393.86567807856,"Risk Group"
0.166666666666667,0.0931506849315069,1.2661395774687e-08,1.19322066853271e-08,1449.72396182659,"Risk Group"
0.166666666666667,0.101369863013699,2.02606074581229e-09,1.98466936701512e-09,1501.54852601132,"Risk Group"
0.166666666666667,0.10958904109589,9.47781152634287e-09,9.62726572170488e-09,1549.76811235397,"Risk Group"
0.166666666666667,0.117808219178082,7.60033333431684e-09,7.99823181633815e-09,1594.75224048879,"Risk Group"
0.166666666666667,0.126027397260274,8.05694407447672e-09,8.77334331456995e-09,1636.82112872882,"Risk Group"
0.166666666666667,0.134246575342466,3.5417524517218e-09,3.98664307578375e-09,1676.2536854583,"Risk Group"
0.166666666666667,0.142465753424658,5.78705884656967e-09,6.7241459059601e-09,1713.29399413325,"Risk Group"
0.166666666666667,0.150684931506849,4.5844297648229e-09,5.4938681831795e-09,1748.15661225567,"Risk Group"
0.166666666666667,0.158904109589041,2.87132613046956e-09,3.54565582461819e-09,1781.03092965354,"Risk Group"
0.166666666666667,0.167123287671233,4.35216735471526e-09,5.53205831492388e-09,1812.08477516314,"Risk Group"
0.166666666666667,0.175342465753425,3.86445322887549e-09,5.0527493229714e-09,1841.4674188998,"Risk Group"
0.166666666666667,0.183561643835616,4.14614311351966e-09,5.57156169442273e-09,1869.31208425905,"Risk Group"
0.166666666666667,0.191780821917808,3.08416823173116e-09,4.25635092250887e-09,1895.73806188231,"Risk Group"
0.166666666666667,0.2,2.85123136940786e-09,4.03817095285702e-09,1920.85249667316,"Risk Group"
0.208333333333333,0.00273972602739726,0.0156465325952744,0.00890325361947185,507.931732433955,"Risk Group"
0.208333333333333,0.010958904109589,0.0116004681958326,0.00701039881053349,647.396840505112,"Risk Group"
0.208333333333333,0.0191780821917808,0.0082572518758733,0.00528398522890202,771.195868829944,"Risk Group"
0.208333333333333,0.0273972602739726,0.00548153795463054,0.00370417088336045,881.849662904889,"Risk Group"
0.208333333333333,0.0356164383561644,0.00316636380704906,0.0022537088464539,981.368058969309,"Risk Group"
0.208333333333333,0.0438356164383562,0.0012270308390653,0.000917712169419993,1071.37158201538,"Risk Group"
0.208333333333333,0.052054794520548,2.85518967898182e-07,2.2394423141369e-07,1153.18053777946,"Risk Group"
0.208333333333333,0.0602739726027397,5.07468112684185e-08,4.16776766225784e-08,1227.88104241569,"Risk Group"
0.208333333333333,0.0684931506849315,2.9735328443548e-08,2.5518582049816e-08,1296.37454268782,"Risk Group"
0.208333333333333,0.0767123287671233,2.13775814042875e-08,1.91337018151425e-08,1359.41538457677,"Risk Group"
0.208333333333333,0.0849315068493151,1.3808299221101e-08,1.28669993475945e-08,1417.63962995905,"Risk Group"
0.208333333333333,0.0931506849315069,1.13483542977887e-08,1.09916163134267e-08,1471.58738087165,"Risk Group"
0.208333333333333,0.101369863013699,1.02098038375858e-08,1.02637123692059e-08,1521.7202527268,"Risk Group"
0.208333333333333,0.10958904109589,7.81179567180591e-09,8.13945760353134e-09,1568.4351698343,"Risk Group"
0.208333333333333,0.117808219178082,8.62249034202194e-09,9.29987590972746e-09,1612.07535295374,"Risk Group"
0.208333333333333,0.126027397260274,5.37812758645972e-09,5.99736213621468e-09,1652.93914163973,"Risk Group"
0.208333333333333,0.134246575342466,6.46237395751148e-09,7.44250640350143e-09,1691.28713153232,"Risk Group"
0.208333333333333,0.142465753424658,5.94150119567807e-09,7.05948324078718e-09,1727.34799003643,"Risk Group"
0.208333333333333,0.150684931506849,4.00208077348137e-09,4.9010210827926e-09,1761.32322679113,"Risk Group"
0.208333333333333,0.158904109589041,4.49467855503532e-09,5.66794711483628e-09,1793.39113182111,"Risk Group"
0.208333333333333,0.167123287671233,1.9382938748545e-09,2.51476888573383e-09,1823.71004588773,"Risk Group"
0.208333333333333,0.175342465753425,9.58197860980099e-10,1.27792149510446e-09,1852.4210914061,"Risk Group"
0.208333333333333,0.183561643835616,3.43972708130528e-09,4.71263236875057e-09,1879.65046565831,"Risk Group"
0.208333333333333,0.191780821917808,2.78919372544286e-09,3.92236170595958e-09,1905.51137499906,"Risk Group"
0.208333333333333,0.2,9.38293055391128e-10,1.35344136134174e-09,1930.10567513015,"Risk Group"
0.25,0.00273972602739726,0.0135945015931182,0.00806829749253142,572.672409074748,"Risk Group"
0.25,0.010958904109589,0.00994493704643437,0.00625681738710799,704.113220913951,"Risk Group"
0.25,0.0191780821917808,0.00691991902020142,0.00460198303890579,821.253115736861,"Risk Group"
0.25,0.0273972602739726,0.00440031679519095,0.00308508026174706,926.327811461393,"Risk Group"
0.25,0.0356164383561644,0.00229207742370782,0.00168997421142409,1021.13085749004,"Risk Group"
0.25,0.0438356164383562,0.000520693651888831,0.000402819419420604,1107.11684227282,"Risk Group"
0.25,0.052054794520548,3.3815987572306e-08,2.7397804240827e-08,1185.47736949744,"Risk Group"
0.25,0.0602739726027397,3.69513136019268e-08,3.1312231804093e-08,1257.19769233658,"Risk Group"
0.25,0.0684931506849315,2.07838572918115e-08,1.837932196473e-08,1323.09943560784,"Risk Group"
0.25,0.0767123287671233,1.76073400355266e-08,1.62193539387075e-08,1383.873191662,"Risk Group"
0.25,0.0849315068493151,1.26719140460354e-08,1.21395044571685e-08,1440.10366122261,"Risk Group"
0.25,0.0931506849315069,1.14536066041238e-08,1.13934392353663e-08,1492.28923168538,"Risk Group"
0.25,0.101369863013699,7.78055990717907e-09,8.02536605881396e-09,1540.85738125402,"Risk Group"
0.25,0.10958904109589,8.00949783193887e-09,8.55522782386866e-09,1586.17689800174,"Risk Group"
0.25,0.117808219178082,1.18843128536988e-09,1.31378722759214e-09,1628.56765740285,"Risk Group"
0.25,0.126027397260274,6.19369445768568e-09,7.06916240024816e-09,1668.30850679679,"Risk Group"
0.25,0.134246575342466,4.60409489807328e-09,5.42312326371791e-09,1705.64367056278,"Risk Group"
0.25,0.142465753424658,5.54980589271025e-09,6.7397385472919e-09,1740.78798956701,"Risk Group"
0.25,0.150684931506849,3.75355174893308e-09,4.69527448942774e-09,1773.93123479803,"Risk Group"
0.25,0.158904109589041,3.67930766200617e-09,4.73628623649558e-09,1805.24168094657,"Risk Group"
0.25,0.167123287671233,4.10621335752551e-09,5.4352471094282e-09,1834.86908403092,"Risk Group"
0.25,0.175342465753425,3.47863955954408e-09,4.73098501143238e-09,1862.94717521692,"Risk Group"
0.25,0.183561643835616,3.94191188344381e-09,5.50416829620349e-09,1889.59576140153,"Risk Group"
0.25,0.191780821917808,3.30585828498195e-09,4.73594433420072e-09,1914.92250225787,"Risk Group"
0.25,0.2,1.75532640108766e-09,2.57871510103787e-09,1939.0244208871,"Risk Group"
0.291666666666667,0.00273972602739726,0.0117957295234413,0.00729201886051625,632.034043937938,"Risk Group"
0.291666666666667,0.010958904109589,0.00849206287983353,0.00555505717710641,756.353005411087,"Risk Group"
0.291666666666667,0.0191780821917808,0.00574498014983355,0.00396568365185797,867.550097493425,"Risk Group"
0.291666666666667,0.0273972602739726,0.00344952253368944,0.00250629972270815,967.620263680339,"Risk Group"
0.291666666666667,0.0356164383561644,0.00152282302914796,0.00116182815378323,1058.1733817836,"Risk Group"
0.291666666666667,0.0438356164383562,1.01436241938175e-06,8.10920888581513e-07,1140.52232975296,"Risk Group"
0.291666666666667,0.052054794520548,5.24568217672711e-08,4.38775600732887e-08,1215.74819230047,"Risk Group"
0.291666666666667,0.0602739726027397,3.48500547118987e-08,3.04423126130566e-08,1284.74914857294,"Risk Group"
0.291666666666667,0.0684931506849315,3.66495954080218e-09,3.33786840059089e-09,1348.27756257279,"Risk Group"
0.291666666666667,0.0767123287671233,1.72513137455987e-08,1.63421627464699e-08,1406.96844137642,"Risk Group"
0.291666666666667,0.0849315068493151,1.27126809079371e-08,1.25108803997881e-08,1461.36149568676,"Risk Group"
0.291666666666667,0.0931506849315069,1.22315801760135e-08,1.24860430978529e-08,1511.91841536322,"Risk Group"
0.291666666666667,0.101369863013699,4.34419747999371e-09,4.59499553930341e-09,1559.03652241556,"Risk Group"
0.291666666666667,0.10958904109589,4.66668806206444e-09,5.10699725574557e-09,1603.05965335762,"Risk Group"
0.291666666666667,0.117808219178082,7.37742908588586e-09,8.34360206736507e-09,1644.28690310281,"Risk Group"
0.291666666666667,0.126027397260274,6.7132999305305e-09,7.8381529819558e-09,1682.97970853279,"Risk Group"
0.291666666666667,0.134246575342466,6.13802211617966e-09,7.39084501373638e-09,1719.36762249557,"Risk Group"
0.291666666666667,0.142465753424658,4.43216212861735e-09,5.49862605336681e-09,1753.6530559891,"Risk Group"
0.291666666666667,0.150684931506849,1.75275734848923e-09,2.23846320117771e-09,1786.0151957791,"Risk Group"
0.291666666666667,0.158904109589041,3.74315618350046e-09,4.91670798263569e-09,1816.61326084266,"Risk Group"
0.291666666666667,0.167123287671233,4.4710778169495e-09,6.03563897614418e-09,1845.58922379848,"Risk Group"
0.291666666666667,0.175342465753425,3.23940340024344e-09,4.49066418078762e-09,1873.07009773074,"Risk Group"
0.291666666666667,0.183561643835616,3.26540778927815e-09,4.64528991441827e-09,1899.16986719049,"Risk Group"
0.291666666666667,0.191780821917808,1.15015436925376e-09,1.67785519525831e-09,1923.99112648448,"Risk Group"
0.291666666666667,0.2,2.76513485931172e-09,4.13410698129167e-09,1947.62647578853,"Risk Group"
0.333333333333333,0.00273972602739726,0.0102157731532623,0.00656946224849643,686.633174704591,"Risk Group"
0.333333333333333,0.010958904109589,0.00721433778350508,0.00490065742895353,804.607205668432,"Risk Group"
0.333333333333333,0.0191780821917808,0.00471053551602273,0.00337111810399727,910.481813877344,"Risk Group"
0.333333333333333,0.0273972602739726,0.00261177037685214,0.00196435394627803,1006.04783018936,"Risk Group"
0.333333333333333,0.0356164383561644,0.000844819754133056,0.00066626578793723,1092.75853628199,"Risk Group"
0.333333333333333,0.0438356164383562,1.33029990139496e-07,1.0981255351931e-07,1171.80531260369,"Risk Group"
0.333333333333333,0.052054794520548,3.97929961563343e-08,3.43233620034256e-08,1244.17397492427,"Risk Group"
0.333333333333333,0.0602739726027397,2.797958377633e-08,2.51694776583012e-08,1310.68725341134,"Risk Group"
0.333333333333333,0.0684931506849315,1.8045434763258e-08,1.68998717215008e-08,1372.03720313951,"Risk Group"
0.333333333333333,0.0767123287671233,1.45089704993735e-08,1.41232865779002e-08,1428.81019867919,"Risk Group"
0.333333333333333,0.0849315068493151,1.06626739517846e-08,1.07721049982658e-08,1481.50641659479,"Risk Group"
0.333333333333333,0.0931506849315069,7.23302979179218e-09,7.57340059965666e-09,1530.55516320562,"Risk Group"
0.333333333333333,0.101369863013699,8.99836969929698e-09,9.75245058443904e-09,1576.32704357464,"Risk Group"
0.333333333333333,0.10958904109589,1.72793618397275e-10,1.93952339694982e-10,1619.14370343462,"Risk Group"
0.333333333333333,0.117808219178082,7.05461461064839e-09,8.16325684104662e-09,1659.28569355688,"Risk Group"
0.333333333333333,0.126027397260274,5.6027641020991e-09,6.68834149470738e-09,1696.99885980179,"Risk Group"
0.333333333333333,0.134246575342466,4.93954109839677e-09,6.07721740862624e-09,1732.4995754284,"Risk Group"
0.333333333333333,0.142465753424658,2.71008099465266e-09,3.43273351022376e-09,1765.9790518292,"Risk Group"
0.333333333333333,0.150684931506849,4.49766739771241e-09,5.86189255780849e-09,1797.60691188157,"Risk Group"
0.333333333333333,0.158904109589041,4.78540015149178e-09,6.41126942369776e-09,1827.53416949631,"Risk Group"
0.333333333333333,0.167123287671233,1.83141611483993e-09,2.52030777154965e-09,1855.89572704487,"Risk Group"
0.333333333333333,0.175342465753425,3.63214279972386e-09,5.13035375247914e-09,1882.81247995881,"Risk Group"
0.333333333333333,0.183561643835616,3.36954734071981e-09,4.881837605282e-09,1908.39309845157,"Risk Group"
0.333333333333333,0.191780821917808,3.64336530189081e-09,5.41079915234159e-09,1932.73554311709,"Risk Group"
0.333333333333333,0.2,3.04775432751328e-09,4.63670471563369e-09,1955.92835950876,"Risk Group"
0.375,0.00273972602739726,0.00882497843197498,0.00589600044557753,737.000149057909,"Risk Group"
0.375,0.010958904109589,0.00608817530529299,0.00428950429656259,849.300638124153,"Risk Group"
0.375,0.0191780821917808,0.00379788190352842,0.00281468444466725,950.391935214248,"Risk Group"
0.375,0.0273972602739726,0.0018721873730001,0.00145608175968437,1041.89113434591,"Risk Group"
0.375,0.0356164383561644,0.000246510417292875,0.000200761387717055,1125.11746749029,"Risk Group"
0.375,0.0438356164383562,7.8534667759452e-08,6.68720008201035e-08,1201.15773694143,"Risk Group"
0.375,0.052054794520548,3.88286930834225e-08,3.4503119900799e-08,1270.91532335033,"Risk Group"
0.375,0.0602739726027397,2.41276645621335e-08,2.2333706308711e-08,1335.1473430475,"Risk Group"
0.375,0.0684931506849315,1.78545463018532e-08,1.71870721948255e-08,1394.4931503365,"Risk Group"
0.375,0.0767123287671233,3.74885843312732e-09,3.74710855042578e-09,1449.49643294344,"Risk Group"
0.375,0.0849315068493151,9.20877942720981e-09,9.54395537830515e-09,1500.62251719109,"Risk Group"
0.375,0.0931506849315069,8.25180963064155e-09,8.85585650864989e-09,1548.27204620146,"Risk Group"
0.375,0.101369863013699,8.83787920831334e-09,9.80983337355992e-09,1592.79188640507,"Risk Group"
0.375,0.10958904109589,2.93161466352255e-10,3.36592389651574e-10,1634.48389834772,"Risk Group"
0.375,0.117808219178082,5.29296730072521e-09,6.2633338879223e-09,1673.61203884739,"Risk Group"
0.375,0.126027397260274,4.98512706981418e-09,6.08163223627263e-09,1710.40815917453,"Risk Group"
0.375,0.134246575342466,5.40286902465069e-09,6.78874338652474e-09,1745.07676580675,"Risk Group"
0.375,0.142465753424658,5.13908852149071e-09,6.64512739130511e-09,1777.79895682977,"Risk Group"
0.375,0.150684931506849,2.28073315962139e-09,3.03232479771116e-09,1808.73569490134,"Risk Group"
0.375,0.158904109589041,3.73571692777465e-09,5.10293911141469e-09,1838.03054540419,"Risk Group"
0.375,0.167123287671233,3.6447207352505e-09,5.10726258235795e-09,1865.8119757062,"Risk Group"
0.375,0.175342465753425,7.61348926433773e-10,1.09564802012542e-09,1892.19530024993,"Risk Group"
0.375,0.183561643835616,2.56512720475997e-09,3.78376204244451e-09,1917.28433024161,"Risk Group"
0.375,0.191780821917808,2.64043827104401e-09,3.9906615086123e-09,1941.17278044416,"Risk Group"
0.375,0.2,1.86453626931318e-09,2.88557468465204e-09,1963.94547367609,"Risk Group"
0.416666666666667,0.00273972602739726,0.00759791273533327,0.00526736929233304,783.592819259577,"Risk Group"
0.416666666666667,0.010958904109589,0.00509341324618967,0.00371785425020992,890.802162338442,"Risk Group"
0.416666666666667,0.0191780821917808,0.00299102739243635,0.00229311380529182,987.580510978555,"Risk Group"
0.416666666666667,0.0273972602739726,0.00121810390638862,0.000978666767218461,1075.3964669859,"Risk Group"
0.416666666666667,0.0356164383561644,1.7993642588486e-07,1.51203352752876e-07,1155.45404894088,"Risk Group"
0.416666666666667,0.0438356164383562,5.41498544478764e-08,4.7517375546636e-08,1228.74969381514,"Risk Group"
0.416666666666667,0.052054794520548,2.8744705608132e-08,2.62738336230998e-08,1296.11518409253,"Risk Group"
0.416666666666667,0.0602739726027397,1.90823042991159e-08,1.81606360655233e-08,1358.25036812251,"Risk Group"
0.416666666666667,0.0684931506849315,1.45382785512613e-08,1.4373971865816e-08,1415.74839548116,"Risk Group"
0.416666666666667,0.0767123287671233,7.63740097936268e-09,7.83062523392718e-09,1469.11536267085,"Risk Group"
0.416666666666667,0.0849315068493151,9.99375948571744e-09,1.061854051689e-08,1518.7857800007,"Risk Group"
0.416666666666667,0.0931506849315069,7.34160942236412e-09,8.07095473788661e-09,1565.13484687142,"Risk Group"
0.416666666666667,0.101369863013699,1.24524875410574e-09,1.41594018986786e-09,1608.48828098688,"Risk Group"
0.416666666666667,0.10958904109589,5.60352747770646e-09,6.57205367721444e-09,1649.13025247894,"Risk Group"
0.416666666666667,0.117808219178082,5.88565140595998e-09,7.1188003302155e-09,1687.30983527146,"Risk Group"
0.416666666666667,0.126027397260274,4.82691959700351e-09,6.01504546053028e-09,1723.24628842984,"Risk Group"
0.416666666666667,0.134246575342466,1.70039016590672e-09,2.18130419807856e-09,1757.13340975683,"Risk Group"
0.416666666666667,0.142465753424658,4.48102583434205e-09,5.91166832031724e-09,1789.14314558888,"Risk Group"
0.416666666666667,0.150684931506849,3.5074466000457e-09,4.75526119017545e-09,1819.42860128706,"Risk Group"
0.416666666666667,0.158904109589041,4.32398549237453e-09,6.01966661722278e-09,1848.12656594919,"Risk Group"
0.416666666666667,0.167123287671233,3.41758223845672e-09,4.8823885979556e-09,1875.35964008514,"Risk Group"
0.416666666666667,0.175342465753425,3.25426441273811e-09,4.767469670209e-09,1901.23803784444,"Risk Group"
0.416666666666667,0.183561643835616,2.73884424402053e-09,4.11190905049032e-09,1925.86112024267,"Risk Group"
0.416666666666667,0.191780821917808,3.20474752353111e-09,4.92766181678263e-09,1949.31870538353,"Risk Group"
0.416666666666667,0.2,2.50485139523357e-09,3.94382991702673e-09,1971.69219280532,"Risk Group"
0.458333333333333,0.00273972602739726,0.00651281778633877,0.00467968076737245,826.807892453477,"Risk Group"
